system,metal,dope,bader,BaderOcc,Rel_Occ,d_EF,d_occ,up d-occ,down d-occ,dup-Ef,ddown-Ef,d-edge,d-fr ,d-fr up,d-fr down,t2g at fermi,eg at fermi,t2g up fermi,t2g dn fermi,eg up fermi,eg dwn fermi,t2g occ,eg occ,t2g up occ,t2g down occ,eg up occ,eg down occ,zc-occ,zc fermi,zc up fermi,zc dwn fermi,zc up occ,zc down occ,fwhm,d -3,d3 occ,d3up,d3dwn,d3upocc,d3dwnocc,d-band,up d-center,down d-center,Wd corr. Dband,t2g center,eg center,t2g-up center,t2g-down center,eg-up center,eg-down center,ZC center,zc up center,zc down center,zs,ebs,eas,eds,ed3s,d-center,up d-center,down d-center,Wd corr. Dband,t2g center,eg center,t2g-up center,t2g-down center,eg-up center,eg-down center,ZC center,zc up center,zc down center,ed,ea,eb,ez,Dd,Dwd,Ddup,Dddwn,Da,Db,Daup,Dadwn,Dbup,Dbdwn,Dz,Dzup,Dzdwn,Dd3,Dd3up,Dd3dwn,Dd,Dwd,Ddup,Dddwn,Da,Db,Daup,Dadwn,Dbup,Dbdwn,Dz,Dzup,Dzdwn,pc,poc,pf,y
1,3,3,0.857,9.144,-0.01,0.696,8.349,4.175,4.175,0.348,0.348,-1.297,0.153,0.153,0.153,0.677,0.019,0.339,0.338,0.009,0.009,4.655,3.694,2.328,2.328,1.847,1.847,5.444,0.166,0.083,0.083,2.722,2.722,0.544,-1.816,6.776,-1.816,-1.816,3.388,3.388,-2.65,-2.65,-2.65,-1.558,-2.861,-2.385,-2.861,-2.861,-2.385,-2.385,-1.98,-1.98,-1.98,-1.98,-2.385,-2.861,-2.65,-1.816,-2.114,-2.114,-2.114,-0.89,-2.088,-2.155,-2.088,-2.088,-2.155,-2.155,-1.742,-1.742,-1.742,-2.65,-2.088,-2.147,-1.742,-3.95,-9.379,-1.975,-1.975,-2.23,-1.714,-1.115,-1.115,-0.857,-0.857,-3.126,-1.563,-1.563,-3.731,-1.865,-1.865,-3.15,-5.36,-1.58,-1.58,-1.63,-1.55,-0.81,-0.81,-0.77,-0.77,-2.75,-1.37,-1.37,-7.32,1.76,1.65,0.79
1,3,3,0.851,9.149,-0.016,0.592,8.356,4.178,4.178,0.296,0.296,-1.183,0.169,0.169,0.169,0.572,0.02,0.286,0.286,0.01,0.01,4.659,3.697,2.329,2.329,1.849,1.849,5.456,0.207,0.103,0.103,2.728,2.728,0.74,-1.752,6.805,-1.752,-1.752,3.402,3.402,-2.583,-2.583,-2.583,-1.488,-2.794,-2.318,-2.794,-2.794,-2.318,-2.318,-1.9,-1.897,-1.897,-1.9,-2.318,-2.794,-2.583,-1.752,-2.051,-2.051,-2.05,-0.827,-2.018,-2.102,-2.018,-2.018,-2.102,-2.102,-1.668,-1.668,-1.667,-2.583,-2.018,-2.092,-1.668,-4.075,-10.109,-2.037,-2.038,-2.309,-1.759,-1.154,-1.154,-0.88,-0.88,-3.272,-1.636,-1.636,-3.883,-1.942,-1.942,-3.23,-5.61,-1.62,-1.62,-1.67,-1.59,-0.83,-0.83,-0.8,-0.8,-2.87,-1.44,-1.44,-7.23,1.77,1.72,0.85
1,3,3,0.849,9.151,-0.018,0.349,8.354,4.177,4.177,0.175,0.175,-1.194,0.173,0.173,0.173,0.338,0.011,0.169,0.169,0.005,0.005,4.653,3.701,2.326,2.326,1.851,1.85,5.467,0.103,0.051,0.051,2.733,2.733,0.67,-1.751,6.752,-1.751,-1.751,3.376,3.376,-2.594,-2.594,-2.594,-1.497,-2.811,-2.322,-2.811,-2.811,-2.322,-2.322,-1.892,-1.892,-1.892,-1.892,-2.322,-2.811,-2.594,-1.751,-2.038,-2.038,-2.037,-0.796,-2.016,-2.071,-2.016,-2.016,-2.072,-2.07,-1.64,-1.641,-1.639,-2.594,-2.016,-2.065,-1.64,-4.1,-10.501,-2.049,-2.05,-2.308,-1.787,-1.154,-1.154,-0.893,-0.894,-3.333,-1.666,-1.667,-3.857,-1.929,-1.929,-3.22,-5.58,-1.61,-1.61,-1.66,-1.59,-0.83,-0.83,-0.8,-0.8,-2.89,-1.44,-1.44,-7.02,1.77,1.25,0.86
1,3,3,0.852,9.149,-0.015,0.579,8.349,4.174,4.174,0.29,0.289,-1.228,0.158,0.158,0.158,0.562,0.017,0.281,0.281,0.008,0.008,4.651,3.698,2.326,2.325,1.849,1.849,5.452,0.157,0.078,0.078,2.729,2.726,0.566,-1.802,6.776,-1.802,-1.802,3.388,3.388,-2.638,-2.638,-2.637,-1.542,-2.851,-2.369,-2.851,-2.851,-2.369,-2.369,-1.95,-1.952,-1.952,-1.95,-2.369,-2.851,-2.638,-1.802,-2.092,-2.092,-2.091,-0.859,-2.067,-2.131,-2.067,-2.066,-2.132,-2.13,-1.707,-1.708,-1.706,-2.638,-2.067,-2.123,-1.707,-3.991,-9.714,-1.995,-1.996,-2.25,-1.736,-1.125,-1.125,-0.867,-0.868,-3.193,-1.598,-1.597,-3.761,-1.881,-1.881,-3.17,-5.41,-1.58,-1.58,-1.63,-1.56,-0.82,-0.82,-0.78,-0.78,-2.8,-1.4,-1.4,-7.25,1.77,1.82,0.85
1,3,3,0.848,9.152,-0.019,0.54,8.355,4.178,4.178,0.27,0.27,-1.212,0.168,0.168,0.168,0.523,0.017,0.261,0.261,0.009,0.009,4.657,3.698,2.329,2.329,1.849,1.849,5.458,0.173,0.087,0.087,2.729,2.729,0.671,-1.762,6.773,-1.762,-1.762,3.386,3.386,-2.601,-2.601,-2.601,-1.504,-2.812,-2.334,-2.812,-2.812,-2.334,-2.334,-1.91,-1.911,-1.911,-1.91,-2.334,-2.812,-2.601,-1.762,-2.043,-2.043,-2.043,-0.8,-2.027,-2.068,-2.027,-2.027,-2.069,-2.068,-1.65,-1.65,-1.649,-2.601,-2.027,-2.063,-1.65,-4.089,-10.45,-2.044,-2.045,-2.298,-1.788,-1.149,-1.149,-0.894,-0.894,-3.308,-1.654,-1.655,-3.843,-1.922,-1.922,-3.21,-5.55,-1.61,-1.61,-1.66,-1.58,-0.83,-0.83,-0.79,-0.79,-2.86,-1.43,-1.43,-7.18,1.77,1.82,0.85
1,3,3,0.847,9.153,-0.019,0.314,8.341,4.171,4.171,0.157,0.157,-1.295,0.154,0.154,0.154,0.314,0,0.157,0.157,0,0,4.624,3.717,2.312,2.312,1.859,1.859,5.467,0.113,0.057,0.057,2.734,2.734,0.556,-1.865,6.724,-1.865,-1.865,3.362,3.362,-2.703,-2.703,-2.703,-1.617,-2.931,-2.42,-2.931,-2.931,-2.42,-2.42,-1.99,-1.995,-1.995,-1.99,-2.42,-2.931,-2.703,-1.865,-2.141,-2.142,-2.141,-0.904,-2.126,-2.165,-2.125,-2.126,-2.166,-2.165,-1.73,-1.731,-1.73,-2.703,-2.126,-2.161,-1.73,-3.895,-9.231,-1.947,-1.948,-2.175,-1.716,-1.088,-1.088,-0.858,-0.859,-3.16,-1.58,-1.581,-3.606,-1.803,-1.803,-3.09,-5.16,-1.54,-1.54,-1.58,-1.54,-0.79,-0.79,-0.77,-0.77,-2.75,-1.37,-1.37,-7.07,1.78,1.49,0.71
1,3,3,0.863,9.137,-0.004,0.542,8.349,4.174,4.174,0.271,0.271,-1.214,0.161,0.161,0.161,0.525,0.016,0.263,0.263,0.008,0.008,4.651,3.698,2.325,2.325,1.849,1.849,5.454,0.152,0.076,0.076,2.727,2.727,0.727,-1.789,6.759,-1.789,-1.789,3.379,3.379,-2.629,-2.629,-2.629,-1.533,-2.943,-2.36,-2.843,-2.843,-2.36,-2.36,-1.94,-1.94,-1.94,-1.94,-2.36,-2.943,-2.629,-1.789,-2.061,-2.06,-2.061,-0.81,-2.05,-2.077,-2.05,-2.05,-2.076,-2.078,-1.667,-1.667,-1.667,-2.629,-2.05,-2.074,-1.667,-4.052,-10.305,-2.026,-2.026,-2.269,-1.78,-1.134,-1.134,-0.891,-0.89,-3.272,-1.636,-1.636,-3.778,-1.889,-1.889,-3.18,-5.45,-1.59,-1.59,-1.58,-1.57,-0.82,-0.82,-0.78,-0.78,-2.81,-1.41,-1.41,-7.19,1.77,1.9,0.85
1,3,3,0.864,9.136,-0.003,0.528,8.356,4.178,4.178,0.264,0.264,-1.2,0.166,0.166,0.166,0.512,0.016,0.256,0.256,0.008,0.008,4.658,3.699,2.329,2.329,1.849,1.849,5.459,0.157,0.079,0.079,2.73,2.73,0.658,-1.771,6.785,-1.771,-1.771,3.393,3.393,-2.608,-2.608,-2.608,-1.511,-2.819,-2.341,-2.819,-2.819,-2.341,-2.341,-1.92,-1.917,-1.917,-1.92,-2.341,-2.819,-2.608,-1.771,-2.043,-2.043,-2.043,-0.794,-2.032,-2.06,-2.032,-2.032,-2.06,-2.059,-1.647,-1.648,-1.647,-2.608,-2.032,-2.057,-1.647,-4.091,-10.531,-2.045,-2.046,-2.292,-1.796,-1.146,-1.146,-0.898,-0.898,-3.314,-1.657,-1.657,-3.831,-1.916,-1.916,-3.2,-5.53,-1.6,-1.6,-1.65,-1.58,-0.83,-0.83,-0.79,-0.79,-2.84,-1.42,-1.42,-7.15,1.78,1.87,0.8
2,3,0,0.871,9.129,0.004,0.014,8.356,4.178,4.178,0.007,0.007,-1.336,0.15,0.15,0.15,0.014,0,0.007,0.007,0,0,4.64,3.716,2.32,2.32,1.858,1.858,5.45,0.006,0.003,0.003,2.727,2.727,0.64,-1.917,6.613,-1.917,-1.917,3.306,3.306,-2.84,-2.841,-2.841,-1.705,-3.1,-2.51,-3.103,-3.103,-2.515,-2.515,-2.1,-2.096,-2.096,-2.1,-2.51,-3.1,-2.84,-1.917,-2.267,-2.267,-2.268,-1,-2.196,-2.38,-2.196,-2.196,-2.379,-2.381,-1.87,-1.872,-1.873,-2.267,-2.196,-2.36,-1.87,-3.686,-8.356,-1.843,-1.842,-2.113,-1.561,-1.056,-1.056,-0.781,-0.78,-2.914,-1.457,-1.456,-3.45,-1.725,-1.725,-2.94,-4.9,-1.47,-1.47,-1.5,-1.48,-0.75,-0.75,-0.74,-0.74,-2.6,-1.3,-1.3,-7.32,1.77,0.02,0.9
2,3,0,0.819,9.181,-0.048,0.006,8.35,4.176,4.176,0.003,0.003,-1.237,0.143,0.143,0.143,0.006,0,0.003,0.003,0,0,4.633,3.719,2.316,2.316,1.859,1.859,5.44,0.006,0.003,0.003,2.722,2.722,0.745,-1.806,6.645,-1.806,-1.806,3.323,3.323,-2.73,-2.728,-2.728,-1.595,-3,-2.39,-2.997,-2.997,-2.394,-2.394,-1.99,-1.987,-1.987,-1.99,-2.39,-3,-2.73,-1.806,-2.142,-2.143,-2.142,-0.871,-2.078,-2.245,-2.078,-2.077,-2.245,-2.244,-1.75,-1.749,-1.747,-2.142,-2.078,-2.227,-1.75,-3.898,-9.587,-1.949,-1.95,-2.23,-1.657,-1.115,-1.115,-0.828,-0.828,-3.109,-1.556,-1.558,-3.68,-1.84,-1.84,-3.06,-5.24,-1.53,-1.53,-1.54,-1.56,-0.77,-0.77,-0.78,-0.78,-2.73,-1.37,-1.37,-7.1,1.77,0.06,0.86
2,3,0,0.82,9.18,-0.047,0.105,8.35,4.175,4.175,0.052,0.052,-1.054,0.133,0.133,0.133,0.105,0,0.052,0.052,0,0,4.631,3.72,2.315,2.315,1.86,1.86,5.44,0.092,0.046,0.046,2.721,2.721,0.798,-1.868,6.639,-1.868,-1.868,3.319,3.319,-2.79,-2.79,-2.79,-1.656,-3.06,-2.456,-3.059,-3.059,-2.456,-2.456,-2.05,-2.048,-2.048,-2.05,-2.456,-3.06,-2.79,-1.868,-2.197,-2.197,-2.196,-0.92,-2.134,-2.295,-2.135,-2.134,-2.295,-2.294,-1.8,-1.8,-1.798,-2.197,-2.134,-2.277,-1.8,-3.801,-9.076,-1.9,-1.901,-2.17,-1.621,-1.084,-1.085,-0.81,-0.811,-3.022,-1.512,-1.513,-3.553,-1.777,-1.777,-2.99,-5.04,-1.5,-1.5,-1.51,-1.51,-0.76,-0.76,-0.76,-0.76,-2.65,-1.33,-1.33,-7.18,1.77,0.91,0.89
2,3,0,0.815,9.185,-0.052,0.019,8.35,4.177,4.177,0.01,0.01,-1.258,0.141,0.141,0.141,0.019,0,0.01,0.01,0,0,4.636,3.718,2.318,2.318,1.859,1.859,5.45,0.014,0.007,0.007,2.725,2.725,0.728,-1.878,6.623,-1.878,-1.878,3.312,3.312,-2.8,-2.803,-2.803,-1.669,-2.74,-2.06,-3.067,-3.067,-2.474,-2.474,-1.66,-2.06,-2.06,-1.66,-2.06,-2.74,-2.8,-1.878,-2.212,-2.212,-2.211,-0.935,-2.151,-2.307,-2.151,-2.151,-2.309,-2.306,-1.81,-1.811,-1.809,-2.212,-2.151,-2.29,-1.81,-3.775,-8.93,-1.888,-1.889,-2.155,-1.612,-1.078,-1.078,-0.805,-0.806,-3.011,-1.505,-1.506,-3.527,-1.763,-1.763,-2.98,-5,-1.49,-1.49,-1.69,-1.8,-0.76,-0.76,-0.75,-0.75,-3.28,-1.32,-1.32,-7.23,1.77,0.07,0.91
2,3,0,0.818,9.182,-0.049,0.014,8.35,4.176,4.176,0.007,0.007,-1.237,0.136,0.136,0.136,0.014,0,0.007,0.007,0,0,4.632,3.72,2.316,2.316,1.86,1.86,5.45,0.014,0.007,0.007,2.722,2.722,0.677,-1.822,6.663,-1.822,-1.822,3.331,3.331,-2.74,-2.74,-2.74,-1.607,-3.01,-2.41,-3.009,-3.009,-2.406,-2.406,-2,-1.999,-1.999,-2,-2.41,-3.01,-2.74,-1.822,-2.133,-2.134,-2.133,-0.847,-2.08,-2.218,-2.08,-2.079,-2.219,-2.217,-1.73,-1.73,-1.729,-2.133,-2.08,-2.203,-1.73,-3.915,-9.858,-1.957,-1.958,-2.227,-1.677,-1.113,-1.114,-0.838,-0.839,-3.15,-1.573,-1.574,-3.657,-1.828,-1.828,-3.05,-5.2,-1.52,-1.52,-1.54,-1.54,-0.77,-0.77,-0.77,-0.77,-2.73,-1.36,-1.36,-7.09,1.77,0.14,0.9
2,3,0,0.817,9.183,-0.05,0.077,8.35,4.175,4.175,0.038,0.038,-1.264,0.14,0.14,0.14,0.077,0,0.038,0.038,0,0,4.631,3.719,2.316,2.316,1.86,1.86,5.44,0.077,0.038,0.038,2.722,2.722,0.646,-1.835,6.633,-1.835,-1.835,3.316,3.316,-2.76,-2.759,-2.759,-1.626,-3.03,-2.43,-3.027,-3.027,-2.426,-2.426,-2.02,-2.018,-2.018,-2.02,-2.43,-3.03,-2.76,-1.835,-2.155,-2.155,-2.155,-0.871,-2.099,-2.243,-2.099,-2.099,-2.244,-2.242,-1.75,-1.753,-1.752,-2.155,-2.099,-2.227,-1.75,-3.875,-9.587,-1.937,-1.937,-2.206,-1.658,-1.103,-1.103,-0.829,-0.83,-3.109,-1.553,-1.554,-3.614,-1.807,-1.807,-3.03,-5.14,-1.51,-1.51,-1.53,-1.53,-0.77,-0.77,-0.77,-0.77,-2.69,-1.35,-1.35,-7.14,1.78,0.91,0.85
2,3,0,0.818,9.182,-0.049,0.043,8.35,4.177,4.177,0.022,0.022,-1.23,0.14,0.14,0.14,0.043,0,0.022,0.022,0,0,4.634,3.719,2.317,2.317,1.859,1.859,5.45,0.023,0.012,0.012,2.724,2.724,0.782,-1.851,6.647,-1.851,-1.851,3.324,3.324,-2.77,-2.772,-2.772,-1.638,-3.04,-2.44,-3.037,-3.037,-2.441,-2.441,-2.03,-2.029,-2.029,-2.03,-2.44,-3.04,-2.77,-1.851,-2.165,-2.167,-2.164,-0.879,-2.112,-2.248,-2.113,-2.112,-2.251,-2.246,-1.76,-1.761,-1.756,-2.165,-2.112,-2.233,-1.76,-3.857,-9.499,-1.928,-1.93,-2.194,-1.654,-1.097,-1.097,-0.826,-0.828,-3.097,-1.547,-1.551,-3.591,-1.795,-1.795,-3.01,-5.1,-1.51,-1.51,-1.52,-1.52,-0.76,-0.76,-0.76,-0.76,-2.68,-1.34,-1.34,-7.17,1.78,0.17,0.86
2,3,0,0.92,9.08,0.053,0.023,8.35,4.175,4.175,0.011,0.011,-1.192,0.134,0.134,0.134,0.023,0,0.011,0.011,0,0,4.631,3.72,2.316,2.315,1.86,1.86,5.45,0.023,0.011,0.011,2.722,2.722,0.682,-1.814,6.64,-1.814,-1.814,3.32,3.32,-2.74,-2.735,-2.735,-1.603,-3.003,-2.4,-3.003,-3.003,-2.402,-2.402,-1.99,-1.994,-1.994,-1.99,-2.4,-3.003,-2.74,-1.814,-2.123,-2.125,-2.122,-0.834,-2.074,-2.202,-2.075,-2.072,-2.205,-2.199,-1.72,-1.719,-1.714,-2.123,-2.074,-2.188,-1.72,-3.933,-10.012,-1.965,-1.967,-2.233,-1.689,-1.116,-1.117,-0.844,-0.846,-3.169,-1.583,-1.588,-3.661,-1.831,-1.831,-3.05,-5.21,-1.53,-1.53,-1.54,-1.55,-0.77,-0.77,-0.77,-0.77,-2.74,-1.37,-1.37,-7.09,1.78,0.25,0.9
2,3,1,0.878,9.123,0.011,0.014,8.361,4.18,4.18,0.007,0.007,-1.269,0.135,0.135,0.135,0.014,0,0.007,0.007,0,0,4.649,3.712,2.324,2.324,1.856,1.856,5.434,0.014,0.007,0.007,2.717,2.717,0.624,-1.845,6.587,-1.845,-1.845,3.293,3.293,-2.79,-2.79,-2.79,-1.643,-3.054,-2.46,-3.054,-3.054,-2.46,-2.46,-2.05,-2.053,-2.053,-2.05,-2.46,-3.054,-2.79,-1.845,-2.207,-2.208,-2.206,-0.925,-2.137,-2.318,-2.138,-2.136,-2.318,-2.318,-1.83,-1.832,-1.83,-2.207,-2.137,-2.298,-1.83,-3.788,-9.039,-1.893,-1.895,-2.175,-1.601,-1.087,-1.088,-0.801,-0.801,-2.969,-1.483,-1.485,-3.571,-1.785,-1.785,-3,-5.09,-1.5,-1.5,-1.52,-1.51,-0.76,-0.76,-0.75,-0.75,-2.65,-1.32,-1.32,-7.2,1.77,0.03,0.96
2,3,1,0.907,9.093,0.04,0.009,8.356,4.178,4.178,0.005,0.005,-1.208,0.122,0.122,0.122,0.009,0,0.005,0.005,0,0,4.641,3.715,2.321,2.321,1.858,1.858,5.424,0.009,0.005,0.005,2.712,2.712,0.694,-1.769,6.612,-1.769,-1.769,3.306,3.306,-2.714,-2.714,-2.714,-1.569,-2.985,-2.376,-2.985,-2.985,-2.376,-2.376,-1.98,-1.981,-1.981,-1.98,-2.376,-2.985,-2.714,-1.769,-2.108,-2.108,-2.108,-0.814,-2.052,-2.197,-2.053,-2.051,-2.196,-2.197,-1.73,-1.732,-1.73,-2.108,-2.052,-2.181,-1.73,-3.964,-10.265,-1.982,-1.982,-2.262,-1.691,-1.131,-1.132,-0.846,-0.846,-3.135,-1.566,-1.568,-3.737,-1.868,-1.868,-3.08,-5.33,-1.54,-1.54,-1.55,-1.56,-0.78,-0.78,-0.78,-0.78,-2.74,-1.37,-1.37,-7.02,1.77,0.08,0.92
2,3,1,0.89,9.11,0.023,0.086,8.356,4.178,4.178,0.043,0.043,-1.066,0.122,0.122,0.122,0.086,0,0.043,0.043,0,0,4.643,3.715,2.321,2.321,1.857,1.857,5.425,0.086,0.043,0.043,2.712,2.712,0.772,-1.844,6.587,-1.844,-1.844,3.294,3.294,-2.789,-2.789,-2.789,-1.645,-3.058,-2.453,-3.058,-3.058,-2.453,-2.453,-2.06,-2.056,-2.056,-2.06,-2.453,-3.058,-2.789,-1.844,-2.183,-2.183,-2.182,-0.889,-2.127,-2.27,-2.127,-2.126,-2.271,-2.27,-1.8,-1.804,-1.803,-2.183,-2.127,-2.254,-1.8,-3.828,-9.399,-1.914,-1.915,-2.183,-1.637,-1.091,-1.092,-0.818,-0.818,-3.014,-1.503,-1.504,-3.573,-1.786,-1.786,-3,-5.08,-1.5,-1.5,-1.52,-1.51,-0.76,-0.76,-0.76,-0.76,-2.63,-1.32,-1.32,-7.15,1.77,0.89,0.91
2,3,1,0.906,9.094,0.039,0.02,8.539,4.179,4.179,0.01,0.01,-1.22,0.131,0.131,0.131,0.02,0,0.01,0.01,0,0,4.645,3.714,2.323,2.323,1.857,1.857,5.431,0.02,0.01,0.01,2.716,2.716,0.714,-1.842,6.582,-1.842,-1.842,3.291,3.291,-2.79,-2.79,-2.79,-1.645,-3.056,-2.457,-3.056,-3.056,-2.457,-2.457,-2.05,-2.055,-2.055,-2.05,-2.457,-3.056,-2.79,-1.842,-2.185,-2.186,-2.185,-0.891,-2.13,-2.272,-2.131,-2.13,-2.273,-2.272,-1.8,-1.804,-1.802,-2.185,-2.13,-2.256,-1.8,-3.908,-9.584,-1.912,-1.913,-2.181,-1.635,-1.09,-1.091,-0.817,-0.817,-3.017,-1.506,-1.507,-3.573,-1.787,-1.786,-3.06,-5.19,-1.5,-1.5,-1.52,-1.51,-0.76,-0.76,-0.76,-0.76,-2.65,-1.32,-1.32,-7.17,1.78,0.09,0.93
2,3,1,0.896,9.104,0.029,0.017,8.357,4.178,4.178,0.008,0.008,-1.213,0.125,0.125,0.125,0.017,0,0.008,0.008,0,0,4.641,3.715,2.321,2.321,1.858,1.858,5.425,0.017,0.008,0.008,2.713,2.713,0.672,-1.795,6.625,-1.795,-1.795,3.312,3.312,-2.735,-2.735,-2.735,-1.591,-3.005,-2.398,-3.005,-3.005,-2.398,-2.398,-2,-2.002,-2.002,-2,-2.398,-3.005,-2.735,-1.795,-2.124,-2.124,-2.123,-0.826,-2.071,-2.205,-2.072,-2.071,-2.205,-2.205,-1.74,-1.743,-1.742,-2.124,-2.071,-2.19,-1.74,-3.935,-10.117,-1.967,-1.968,-2.241,-1.685,-1.12,-1.121,-0.843,-0.843,-3.118,-1.557,-1.557,-3.691,-1.845,-1.845,-3.06,-5.25,-1.53,-1.53,-1.54,-1.55,-0.77,-0.77,-0.77,-0.77,-2.71,-1.36,-1.36,-7.04,1.78,0.15,0.93
2,3,1,0.861,9.139,-0.005,0.074,8.356,4.178,4.178,0.037,0.037,-1.259,0.127,0.127,0.127,0.074,0,0.037,0.037,0,0,4.641,3.715,2.32,2.32,1.857,1.857,5.425,0.074,0.037,0.037,2.712,2.713,0.632,-1.819,6.59,-1.819,-1.819,3.295,3.295,-2.766,-2.765,-2.766,-1.622,-3.035,-2.429,-3.035,-3.035,-2.429,-2.429,-2.03,-2.032,-2.032,-2.03,-2.429,-3.035,-2.766,-1.819,-2.151,-2.151,-2.15,-0.851,-2.101,-2.229,-2.101,-2.1,-2.23,-2.229,-1.77,-1.769,-1.767,-2.151,-2.101,-2.215,-1.77,-3.885,-9.819,-1.942,-1.943,-2.209,-1.667,-1.104,-1.105,-0.833,-0.833,-3.065,-1.533,-1.535,-3.622,-1.811,-1.811,-3.02,-5.15,-1.51,-1.51,-1.53,-1.53,-0.76,-0.76,-0.76,-0.76,-2.67,-1.33,-1.34,-7.11,1.78,0.89,0.9
2,3,1,0.858,9.142,-0.008,0.028,8.357,4.179,4.179,0.014,0.014,-1.119,0.127,0.127,0.127,0.028,0,0.014,0.014,0,0,4.643,3.714,2.322,2.322,1.857,1.857,5.429,0.028,0.014,0.014,2.714,2.714,0.751,-1.83,6.6,-1.83,-1.83,3.3,3.3,-2.773,-2.773,-2.773,-1.629,-3.04,-2.439,-3.04,-3.04,-2.439,-2.439,-2.04,-2.039,-2.039,-2.04,-2.439,-3.04,-2.773,-1.83,-2.156,-2.156,-2.155,-0.854,-2.109,-2.23,-2.109,-2.108,-2.231,-2.229,-1.77,-1.771,-1.769,-2.156,-2.109,-2.216,-1.77,-3.876,-9.786,-1.938,-1.939,-2.202,-1.665,-1.101,-1.102,-0.832,-0.833,-3.067,-1.532,-1.534,-3.607,-1.803,-1.803,-3.01,-5.13,-1.51,-1.51,-1.53,-1.52,-0.76,-0.76,-0.76,-0.76,-2.66,-1.33,-1.33,-7.13,1.78,0.19,0.91
2,3,1,0.848,9.152,-0.019,0.024,8.356,4.178,4.178,0.012,0.012,-1.159,0.124,0.124,0.124,0.021,0,0.012,0.012,0,0,4.641,3.715,2.321,2.321,1.858,1.858,5.426,0.024,0.012,0.012,2.713,2.713,0.682,-1.797,6.605,-1.797,-1.797,3.303,3.303,-2.74,-2.74,-2.74,-1.597,-3.009,-2.403,-3.009,-3.009,-2.403,-2.403,-2.01,-2.007,-2.007,-2.01,-2.403,-3.009,-2.74,-1.797,-2.117,-2.118,-2.115,-0.812,-2.072,-2.186,-2.073,-2.071,-2.188,-2.185,-1.73,-1.732,-1.728,-2.117,-2.072,-2.173,-1.73,-3.947,-10.291,-1.973,-1.975,-2.24,-1.699,-1.12,-1.121,-0.849,-0.85,-3.136,-1.566,-1.57,-3.676,-1.838,-1.838,-3.05,-5.23,-1.52,-1.52,-1.54,-1.55,-0.77,-0.77,-0.77,-0.77,-2.7,-1.35,-1.35,-7.05,1.78,0.26,0.91
2,3,2,0.886,9.114,0.019,0.576,8.349,4.175,4.175,0.288,0.288,-1.057,0.148,0.148,0.148,0.512,0.063,0.256,0.256,0.032,0.032,4.656,3.694,2.328,2.328,1.847,1.847,5.411,0.437,0.218,0.218,2.706,2.706,0.737,-1.613,6.751,-1.613,-1.613,3.376,3.376,-2.497,-2.497,-2.497,-1.374,-2.738,-2.192,-2.738,-2.738,-2.192,-2.192,-1.8,-1.799,-1.799,-1.8,-2.192,-2.738,-2.497,-1.613,-1.937,-1.938,-1.937,-0.686,-1.873,-2.039,-1.873,-1.872,-2.04,-2.039,-1.59,-1.587,-1.586,-1.937,-1.873,-2.02,-1.59,-4.31,-12.171,-2.154,-2.155,-2.486,-1.812,-1.243,-1.244,-0.905,-0.906,-3.403,-1.705,-1.706,-4.186,-2.093,-2.093,-3.34,-6.08,-1.67,-1.67,-1.7,-1.69,-0.85,-0.85,-0.84,-0.84,-3.01,-1.5,-1.5,-7.11,1.77,1.05,0.7
2,3,2,0.922,9.079,0.055,0.394,8.346,4.173,4.173,0.197,0.197,-1.406,0.157,0.157,0.157,0.394,0,0.197,0.197,0,0,4.63,3.716,2.315,2.315,1.858,1.858,5.432,0.373,0.187,0.187,2.716,2.716,0.637,-1.979,6.43,-1.979,-1.979,3.215,3.215,-2.947,-2.947,-2.947,-1.797,-3.212,-2.617,-3.212,-3.212,-2.617,-2.617,-2.19,-2.191,-2.191,-2.19,-2.617,-3.212,-2.947,-1.979,-2.343,-2.344,-2.342,-1.047,-2.287,-2.431,-2.288,-2.286,-2.431,-2.431,-1.95,-1.955,-1.952,-2.343,-2.287,-2.415,-1.95,-3.562,-7.971,-1.78,-1.782,-2.024,-1.529,-1.012,-1.013,-0.764,-0.764,-2.786,-1.389,-1.391,-3.248,-1.624,-1.624,-2.83,-4.64,-1.42,-1.42,-1.44,-1.42,-0.72,-0.72,-0.71,-0.71,-2.48,-1.24,-1.24,-7.19,1.77,0.89,0.91
2,3,2,0.863,9.137,-0.003,0.458,8.354,4.177,4.177,0.229,0.229,-1.014,0.142,0.142,0.142,0.401,0.057,0.201,0.201,0.029,0.029,4.66,3.694,2.33,2.33,1.847,1.847,5.407,0.351,0.175,0.175,2.704,2.704,0.852,-1.632,6.737,-1.632,-1.632,3.369,3.369,-2.516,-2.516,-2.516,-1.398,-2.759,-2.213,-2.759,-2.759,-2.21,-2.21,-1.83,-1.832,-1.832,-1.83,-2.213,-2.759,-2.516,-1.632,-1.95,-1.95,-1.949,-0.696,-1.896,-2.035,-1.896,-1.896,-2.036,-2.034,-1.6,-1.6,-1.599,-1.95,-1.896,-2.019,-1.6,-4.284,-12.003,-2.142,-2.143,-2.458,-1.815,-1.229,-1.229,-0.907,-0.908,-3.379,-1.69,-1.691,-4.129,-2.064,-2.065,-3.32,-5.98,-1.66,-1.66,-1.69,-1.67,-0.84,-0.84,-0.84,-0.84,-2.95,-1.48,-1.48,-7.2,1.77,1.58,0.92
